Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	14:32:38
Device ID	LBE247_ID301XR1000Oct
Count	0
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,2.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.002000000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,2e-3s-2V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,6596306068.602,7570022710.068
    1,  0.100,6622516556.291,7501875468.867
    2,  0.200,6653359946.773,7558578987.150
    3,  0.300,6775067750.678,7727975270.479
    4,  0.400,7067137809.187,8116883116.883
    5,  0.500,7524454477.050,8628127696.290
    6,  0.600,8064516129.032,9225092250.923
    7,  0.700,8741258741.259,9910802775.025
    8,  0.800,8733624454.148,10000000000.000
    9,  0.900,9532888465.205,10810810810.811
   10,  1.000,10224948875.256,11389521640.091
   11,  1.100,10845986984.816,12360939431.397
   12,  1.200,11299435028.249,12610340479.193
   13,  1.300,11918951132.300,13513513513.514
   14,  1.400,13140604467.806,14903129657.228
   15,  1.500,14947683109.118,16835016835.017
   16,  1.600,16611295681.063,18484288354.898
   17,  1.700,18939393939.394,21186440677.966
   18,  1.800,20080321285.141,22222222222.222
   19,  1.900,20576131687.243,23148148148.148
   20,  2.000,22123893805.310,24213075060.533
   21,  1.900,22222222222.222,24390243902.439
   22,  1.800,22026431718.062,24096385542.169
   23,  1.700,21834061135.371,23752969121.140
   24,  1.600,21598272138.229,23529411764.706
   25,  1.500,21598272138.229,24038461538.462
   26,  1.400,22026431718.062,24330900243.309
   27,  1.300,21786492374.728,23584905660.377
   28,  1.200,21786492374.728,23474178403.756
   29,  1.100,21598272138.229,23640661938.534
   30,  1.000,21881838074.398,23752969121.140
   31,  0.900,21186440677.966,23752969121.140
   32,  0.800,21691973969.631,23640661938.534
   33,  0.700,21551724137.931,23809523809.524
   34,  0.600,21598272138.229,23696682464.455
   35,  0.500,21929824561.404,23696682464.455
   36,  0.400,21413276231.263,23696682464.455
   37,  0.300,21598272138.229,23696682464.455
   38,  0.200,21691973969.631,23696682464.455
   39,  0.100,21645021645.022,23866348448.687
   40,  0.000,21786492374.728,22624434389.140
   41,  0.000,21691973969.631,23866348448.687
   42, -0.100,21691973969.631,23923444976.077
   43, -0.200,22123893805.310,23809523809.524
   44, -0.300,20790020790.021,22727272727.273
   45, -0.400,17953321364.452,20040080160.321
   46, -0.500,14662756598.240,16313213703.100
   47, -0.600,9775171065.494,11261261261.261
   48, -0.700,8032128514.056,9107468123.862
   49, -0.800,6373486297.004,7604562737.643
   50, -0.900,6027727546.715,7012622720.898
   51, -1.000,5675368898.978,6711409395.973
   52, -1.100,5443658138.269,6410256410.256
   53, -1.200,5260389268.806,6215040397.763
   54, -1.300,5307855626.327,6127450980.392
   55, -1.400,5063291139.241,5938242280.285
   56, -1.500,5096839959.225,5899705014.749
   57, -1.600,4972650422.675,5820721769.499
   58, -1.700,5089058524.173,5871990604.815
   59, -1.800,4847309743.093,5737234652.897
   60, -1.900,4812319538.017,5665722379.603
   61, -2.000,4957858205.255,5685048322.911
   62, -1.900,4786979415.989,5567928730.512
   63, -1.800,4728132387.707,5543237250.554
   64, -1.700,4894762604.014,5595970900.951
   65, -1.600,4734848484.848,5534034311.013
   66, -1.500,4737091425.865,5509641873.278
   67, -1.400,4901960784.314,5583472920.156
   68, -1.300,4739336492.891,5540166204.986
   69, -1.200,4880429477.794,5599104143.337
   70, -1.100,4764173415.912,5546311702.718
   71, -1.000,4759638267.492,5518763796.909
   72, -0.900,4757373929.591,5540166204.986
   73, -0.800,4743833017.078,5534034311.013
   74, -0.700,4844961240.310,5580357142.857
   75, -0.600,4782400765.184,5527915975.677
   76, -0.500,4759638267.492,5549389567.148
   77, -0.400,4786979415.989,5546311702.718
   78, -0.300,4819277108.434,5555555555.556
   79, -0.200,4837929366.231,5558643690.939
   80, -0.100,4863813229.572,5608524957.936
   81,  0.000,4861448711.716,5574136008.919
